Feature ID	Taxon	Confidence
92f8d4a69062086996e0fb54d1a5d341	k__Fungi	0.9999999999999986
9a4dac4fc811fe4893cb85d229e8acef	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0.9893525203293869
d5215c7341d1a9a86a09424007f10212	k__Fungi	1.0000000000000133
bfd19a7d99547a77ce6ceb178fa62c60	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.9964421064479881
73ac19a65aaf6a1b5af95f06f240b0ea	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_sp	0.728808252657957
54c04c349af3e5af00c4e7c5544c2ae0	k__Fungi	1.0000000000000067
b05e671b6dcd0d6e369c53fd08a0b8a5	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7896136154325585
3017182d7f3a18fc1fae4ee23f415d95	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7162186853232866
76416452e7433bea20c31e9adba2a64d	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7108146628315988
7fe199b065cfb6e98877d036d94c0e8b	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis	0.9984539187533329
3763d51473d9f1a68d7c9249343845ae	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Mollisiaceae;g__Phialocephala;s__Phialocephala_sp	0.7529722271209309
4b4e0d593b6f8e5c4907ba98d9bd875b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.9999987746037794
751f6427636d210109ae9295518ec7d4	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_restricta	0.9957304466833936
97cafac789d6e9b2a64fbfa2a1c1fbf1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.996854929904164
1e7760d4a902c7ad9bc801243ea5be28	k__Fungi	1.0000000000000073
8996a048ae42fff7991db5f07ecdc028	k__Fungi	0.9999999999999996
57c82bcaf94feeecb26fed6cd83219b6	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7107455110191486
